id,cohortID,year,run,species,speciesid,start,type,dtrees,diameter,height,stembiomass,brbiomass,folbiomass,volume,isztree
37,10999,2016,105,PAbi,2,2015,1,1,33.18587410304844,2846.548691389309,492.43058197676055,38.00099251906039,27.49575207008097,1.231076454941901,0
38,11000,2016,105,PAbi,2,2015,1,1,36.77940160794845,3049.949168439891,648.0698189146519,47.48008310945899,32.08061607185836,1.6201745472866298,0
39,11001,2016,105,PAbi,2,2015,1,1,25.025537957707872,2320.77188706143,228.30697298342207,19.875887579184965,18.005734588348727,0.5707674324585551,0
40,11002,2016,105,PAbi,2,2015,1,1,14.166370889853289,1493.130153581414,47.06897693887194,4.821198547984854,7.6687331001728385,0.1176724423471798,0
41,11003,2016,105,PAbi,2,2015,1,1,20.387446683554284,1987.3472087559787,129.75356613992597,12.107206079537926,13.239755610429723,0.3243839153498149,0
42,11004,2016,105,PAbi,2,2015,1,1,25.13089367739053,2326.603676190001,230.81187688615637,20.062417423157576,18.119558452782808,0.5770296922153908,0
43,11005,2016,105,PAbi,2,2015,1,1,20.292219182713183,1980.8023764699556,128.12093950434476,11.97193355089738,13.14710187167885,0.3203023487608618,0
44,18119,2016,177,PAbi,2,2015,1,1,31.602570627329516,2756.851277108179,432.4919578542932,34.15754191180755,16.775480509006726,1.081229894635733,0
45,20420,2016,197,AInc,11,2015,1,1,1.22739742411251,292.5859956682431,0.0778926267599366,0.0182149122375752,0.0648432591561367,0.0001730947261331,0
46,20424,2017,11,PAbi,2,2016,1,2,1.2586150158767353,271.74433542916057,0.1352372061502403,0.0167892876837291,0.3925083177968682,0.0003380930153756,0
47,20426,2017,11,AGlu,10,2016,1,2,1.3140210755628925,290.18090008502145,0.1770825961706066,0.0413658452513091,0.1424562379683664,0.0003935168803791,0
48,20427,2017,11,AInc,11,2016,1,2,1.1307832428914306,280.7831834097807,0.1268914081261336,0.0297085679047094,0.1133260456369658,0.0002819809069469,0
49,20433,2017,11,SAuc,26,2016,1,1,1.3309684664769506,291.16143415786274,0.1296311106610961,0.0302750167848293,0.059231673415879,0.0002025486104079,0
50,20435,2017,11,TCor,27,2016,1,1,1.2534652176380885,267.18908357683773,0.0708878208771759,0.0165715248387581,0.0321066338638669,0.0001648553973887,0
51,1393,2017,13,PAbi,2,2015,1,1,36.964491755219726,3069.740828386868,658.8568505897122,48.1427340225277,25.586574979665446,1.6471421264742805,0
52,1394,2017,13,PAbi,2,2015,1,1,18.7114416761298,1863.0009040675368,102.4583701677848,9.80346840207128,9.215012350389902,0.2561459254194619,0
53,1395,2017,13,PAbi,2,2015,1,1,49.82845978973947,3705.107918128083,1445.0260142948944,88.81812703091401,40.04527137520052,3.6125650357372354,0
54,1396,2017,13,PAbi,2,2015,1,1,22.843344885681297,2171.8972967904983,178.02400014216576,16.011745766517574,12.430099107065084,0.4450600003554144,0
55,1397,2017,13,PAbi,2,2015,1,1,31.833586026686955,2770.178068158189,440.95948856309406,34.708498645608564,20.44859119565852,1.102398721407735,0
56,1398,2017,13,PAbi,2,2015,1,1,35.848404953864296,3007.819612454066,607.1714433926726,45.08216399473768,24.43654494585524,1.5179286084816814,0
57,1399,2017,13,PAbi,2,2015,1,1,14.04247705587626,1485.438565752076,46.01103663024822,4.7215913326156365,5.8769289549116825,0.1150275915756205,0
58,1400,2017,13,PAbi,2,2015,1,1,42.22534353731286,3347.8518605424997,937.6321555830206,63.6405188361994,31.238835318363883,2.3440803889575514,0
59,1401,2017,13,PAbi,2,2015,1,1,18.919444219682752,1878.9026233749285,105.64304206744242,10.076719402654977,9.369094249133054,0.264107605168606,0
60,1402,2017,13,PAbi,2,2015,1,1,16.2449580958202,1667.40171069162,69.11897841170826,6.862592362837335,7.454404227079762,0.1727974460292706,0
61,1403,2017,13,PAbi,2,2015,1,1,25.1138418296331,2332.1239550702544,231.0456606752532,20.08784461144149,14.3286336289698,0.5776141516881329,0
62,1404,2017,13,PAbi,2,2015,1,1,40.5700277385108,3264.4273594142924,843.9903778635829,58.60966362674427,29.42002268177538,2.109975944658957,0
63,1405,2017,13,PAbi,2,2015,1,1,16.020258473758897,1649.2666113264152,66.48899699951828,6.623744352547464,7.300276751926628,0.1662224924987957,0
64,1406,2017,13,PAbi,2,2015,1,1,28.03144417677956,2528.7538469663546,312.116968272974,25.9842151876308,16.896753017265226,0.7802924206824349,0
65,1407,2017,13,PAbi,2,2015,1,1,44.39421134414782,3453.383248998023,1069.097577733648,70.46337643436839,33.67631507296596,2.67274394433412,0
66,20439,2017,25,PAbi,2,2016,1,1,1.2104213708105145,266.6397108689402,0.0613645950259382,0.0076236549442869,0.2039364975394602,0.0001534114875648,0
67,20440,2017,25,APse,9,2016,1,1,1.3609375407231052,249.5105105968896,0.0943688064646717,0.0220314436348296,0.0407501315845838,0.0001814784739705,0
68,20441,2017,25,AInc,11,2016,1,1,1.3177812780585192,303.5657944240255,0.0931562289950189,0.0217599432687602,0.0761395922424652,0.0002070138422111,0
69,20444,2017,25,PMen,30,2016,1,1,1.3126551229714722,306.2099067920667,0.0828782152263118,0.0102808647276849,0.0532270246961461,0.0002071955380657,0
70,3777,2017,36,PAbi,2,2015,1,1,41.635689656967344,3304.4212610735,899.8017020254501,61.5697625959965,39.511159646060015,2.2495042550636253,0
71,4240,2017,40,PAbi,2,2015,1,1,26.54810480312078,2425.539494214206,268.53152261019005,22.853593592664296,19.728938469831487,0.671328806525475,0
72,4241,2017,40,PAbi,2,2015,1,1,18.70192926011934,1859.8116346771403,102.17900215272113,9.778131925811437,11.664954473001462,0.2554475053818028,0
73,4242,2017,40,PAbi,2,2015,1,1,51.706925803583005,3789.029638985006,1591.2752766662431,95.62728056352476,53.626136590826206,3.978188191665608,0
74,4243,2017,40,PAbi,2,2015,1,1,40.21732567746288,3239.8060190637498,823.1239930776331,57.44237704032186,36.78520793086528,2.0578099826940828,0
75,4244,2017,40,PAbi,2,2015,1,1,18.279277777005984,1827.5566241264028,95.9199147146882,9.23750246351946,11.121330268313526,0.2397997867867204,0
76,4245,2017,40,PAbi,2,2015,1,1,27.852460690924197,2510.7166026213854,305.94595202557343,25.53816462200076,21.20063104969937,0.7648648800639336,0
77,4246,2017,40,PAbi,2,2015,1,1,35.155032181930395,2961.808883859708,574.9789006215639,43.12087533844444,30.063163788971835,1.4374472515539096,0
78,4247,2017,40,PAbi,2,2015,1,1,26.02799742438783,2391.8893348265483,254.532046614597,21.83046096512192,19.15201908498513,0.6363301165364925,0
79,4248,2017,40,PAbi,2,2015,1,1,21.960505874126905,2105.067534939433,159.46691433936545,14.5333620880661,14.842837862856893,0.3986672858484136,0
80,20447,2017,42,SAuc,26,2016,1,1,1.1898393532679103,275.33646857273254,0.0979671006750209,0.0229198936602725,0.0442770857121441,0.0001530735948047,0
81,5586,2017,53,PAbi,2,2015,1,1,16.402094617438514,1679.2450621672233,70.96310055536622,7.02911132407132,8.677798555132869,0.1774077513884155,0
82,5587,2017,53,PAbi,2,2015,1,1,38.11862937981114,3136.2641591063143,715.8253345961897,51.45253260164365,30.744434532074795,1.7895633364904742,0
83,5588,2017,53,PAbi,2,2015,1,1,22.27048163527628,2129.1596772259645,165.877441704058,15.047645503283606,13.72950909751299,0.414693604260145,0
84,5589,2017,53,PAbi,2,2015,1,1,9.030421853129289,1042.5607943184075,13.354798621293575,1.4771439576715204,3.5349684918896496,0.0333869965532339,0
85,5590,2017,53,PAbi,2,2015,1,1,39.54837230055597,3212.4199354335724,789.2405982801035,55.59607460646302,32.49028461657256,1.9731014957002584,0
86,5591,2017,53,PAbi,2,2015,1,1,40.642738141955824,3264.858631670044,847.1302230513452,58.76821556924398,33.848157540548456,2.117825557628363,0
87,5592,2017,53,PAbi,2,2015,1,1,41.009416081615385,3279.261253739367,866.2895305128601,59.792100274871615,34.30725521969477,2.16572382628215,0
88,5593,2017,53,PAbi,2,2015,1,1,39.74136587485264,3220.3282427935446,798.9242370334533,56.126055579707504,32.72840034896964,1.997310592583633,0
89,5594,2017,53,PAbi,2,2015,1,1,44.674220287690666,3459.6725059448795,1084.5980768156144,71.21833811748232,39.007315864404205,2.711495192039036,0
90,5596,2017,53,PAbi,2,2015,1,1,14.392859081107158,1514.0572019169856,49.26702146718465,5.0292451610431455,7.133147507053728,0.1231675536679616,0
91,5817,2017,55,PAbi,2,2015,1,1,16.75363263393128,1702.6817727006633,75.0708512242074,7.396910952573066,10.96408972541198,0.1876771280605184,0
92,7030,2017,67,PAbi,2,2015,1,1,22.05861657560179,2101.095141818963,160.59134640056806,14.6143681499186,19.674246798062786,0.40147836600142,0
93,20401,2017,76,SAlb,24,2015,1,1,1.5220858055992257,329.6108429576057,0.1049561017254254,0.0244545189415745,0.0751709703199946,0.0002998745763583,0
94,20452,2017,91,PAbi,2,2016,1,1,1.3665941436563318,283.16564534524355,0.0830691085083366,0.0102963334219323,0.2298724711143531,0.0002076727712708,0
95,20459,2017,91,AInc,11,2016,1,1,1.2909598887562623,300.3149193177236,0.0884453092173926,0.0206663845088508,0.075652005419998,0.0001965451315942,0
96,20461,2017,91,PTre,20,2016,1,1,1.4550710780401874,324.06347846883614,0.0943032013948637,0.0219905763039411,0.0925497410172634,0.000269437718271,0
97,20464,2017,91,SAuc,26,2016,1,1,1.3742512256160744,295.9905988606579,0.140491497925721,0.0327939084588848,0.0638749733261803,0.0002195179655089,0
98,20466,2017,91,TCor,27,2016,1,1,1.2192655717015315,263.7790333599167,0.0662163496378843,0.0154860127985141,0.030613200882782,0.0001539915107857,0
99,20467,2017,91,PMen,30,2016,1,1,1.286090193346135,302.8609952126178,0.0786875594377414,0.0097648556134586,0.0527132292975447,0.0001967188985943,0
100,20405,2017,113,PCem,3,2015,1,1,1.5915544554489005,304.0678160992446,0.1270347790094352,0.015693559566738,0.2205065018781598,0.0003024637595462,0
101,20409,2017,115,PAbi,2,2015,1,1,1.4809241187065103,296.0193855395064,0.1019778008690259,0.0126187043968707,0.2383294635225468,0.0002549445021725,0
102,20472,2017,117,APse,9,2016,1,1,1.245349415830293,240.16096239464665,0.0760585579995454,0.0177820767858598,0.0263881047262161,0.0001462664576914,0
103,20473,2017,117,SAuc,26,2016,1,1,1.3502891854471994,293.31849306125946,0.1344104031030806,0.0313837224882842,0.0470229071234432,0.0002100162548485,0
104,20475,2017,118,PAbi,2,2016,1,1,1.2843373872407753,274.4670492924854,0.0711161669221529,0.0088255004322912,0.1451307345726515,0.0001777904173053,0
105,20477,2017,118,SAuc,26,2016,1,2,1.272176708598308,284.5837396940093,0.2315126988065747,0.0541084725428699,0.0849071000708874,0.0003617385918852,0
106,20478,2017,129,PAbi,2,2016,1,1,1.427862962143424,289.63658746727015,0.0927569277685265,0.0114867221131016,0.2052073894715569,0.0002318923194213,0
107,20484,2017,129,SAuc,26,2016,1,2,1.3551769881733555,293.8638335625797,0.2712739130732515,0.0633364040860862,0.1073454408228098,0.0004238654891769,0
108,14495,2017,140,PAbi,2,2015,1,1,48.9313366342608,3664.566595668928,1378.213990441686,85.65588954567922,54.17137646158033,3.445534976104215,0
109,17400,2017,169,PAbi,2,2015,1,1,29.765501142956765,2638.6851911012377,367.2263656147525,29.797820764627687,20.048971138038105,0.9180659140368812,0
110,18604,2017,182,PAbi,2,2015,1,1,34.18183307319228,2911.891471367556,534.4237614226985,40.64829934381743,21.38819160456285,1.336059403556746,0
111,20417,2017,197,PAbi,2,2015,1,1,1.3326826011893034,280.6350420926554,0.0782916114118865,0.0097090322606029,0.1846676211296447,0.0001957290285297,0
112,20420,2017,197,AInc,11,2015,1,1,1.3177240957186371,303.66228856490494,0.0931777534372368,0.0217649864328923,0.0716209087501988,0.0002070616743049,0
113,20389,2018,1,PAbi,2,2015,1,1,1.6010392253172592,309.9802647620454,0.1248124379637052,0.015416854989206,0.2409737486700187,0.0003120310949092,0
114,20390,2018,1,PCem,3,2015,1,1,1.5508652024475724,300.4821550944279,0.1191999202137132,0.0147345218711532,0.2219957500425362,0.0002838093338421,0
115,20433,2018,11,SAuc,26,2016,1,1,1.4529279767819294,304.7343314310851,0.161677437464454,0.0377025798279346,0.0669670010763234,0.0002526209960382,0
116,2087,2018,19,PAbi,2,2015,1,1,39.78951326548855,3221.509698811056,801.1550477772661,56.24480991118835,32.168328457121255,2.002887619443165,0
117,20441,2018,25,AInc,11,2016,1,1,1.4332652605746394,317.1780815248918,0.1151406605348985,0.0268568871062628,0.085329508276952,0.0002558681345219,0
118,3772,2018,36,PAbi,2,2015,1,1,41.93763654760057,3318.8945260908995,916.8984339921388,62.47943558876847,39.9417472894089,2.2922460849803468,0
119,3773,2018,36,PAbi,2,2015,1,1,13.67260837161469,1451.536950194616,42.62365828491616,4.398285287521937,7.3660210287574195,0.1065591457122903,0
120,3774,2018,36,PAbi,2,2015,1,1,40.13458185761519,3241.120014214508,820.0729272938224,57.29563252930237,37.39376945864471,2.050182318234556,0
121,3775,2018,36,PAbi,2,2015,1,1,41.732788678482095,3320.0057792570155,908.2669871734178,62.06592511116639,39.64945677356848,2.2706674679335443,0
122,3776,2018,36,PAbi,2,2015,1,1,25.917045308514176,2385.9309905570253,251.737973138186,21.62651827674763,19.404361826580494,0.6293449328454649,0
123,3778,2018,36,PAbi,2,2015,1,1,34.57075530668218,2932.9962891597443,550.6163800440025,41.64434871959,29.894027829350154,1.3765409501100063,0
124,4364,2018,41,PAbi,2,2015,1,1,19.200522421879377,1901.726120388515,110.12703319906696,10.46026240071542,9.981801064514812,0.2753175829976674,0
125,20395,2018,41,APse,9,2015,1,1,1.5447728982925777,265.5325441496274,0.1293928470949721,0.0301397959330014,0.0373566630229391,0.0002488323982595,0
126,20445,2018,42,AAlb,0,2016,1,1,1.4316250209274983,223.75323093802405,0.0720356952842138,0.0089201747211789,0.2088375670047222,0.0001800892382105,0
127,20449,2018,43,PAbi,2,2016,1,1,1.4701458929200115,295.3466667039104,0.1002704169266497,0.0124094101844657,0.1747941585511556,0.0002506760423166,0
128,20450,2018,43,APse,9,2016,1,2,1.4268779837278098,255.40700247089097,0.2123731941830842,0.0495405550791915,0.0606953291815013,0.0004084099888136,0
129,5482,2018,52,PAbi,2,2015,1,1,9.463777048949504,1072.8713677161409,15.093728478177784,1.6587157493310218,4.878617971645966,0.0377343211954444,0
130,6277,2018,59,PAbi,2,2015,1,1,22.86448042259618,2163.495058130209,177.66360009181182,15.97428174359295,18.038061238409284,0.4441590002295295,0
131,6587,2018,62,PAbi,2,2015,1,1,28.632976135238493,2567.2300983513333,330.61127118166127,27.27968153798417,20.24087708409852,0.8265281779541531,0
132,7761,2018,74,PAbi,2,2015,1,1,15.096363566762069,1557.645399923053,55.761335507088646,5.632499700840524,10.420840691110191,0.1394033387677216,0
133,20400,2018,76,AInc,11,2015,1,1,1.692824870781055,347.543030401612,0.1759969108904517,0.0409207490238481,0.1080372051737879,0.0003911042464232,0
134,8036,2018,77,PAbi,2,2015,1,1,43.8165408851601,3427.3628904684138,1033.6086738882557,68.65443065355407,39.858793517812494,2.5840216847206388,0
135,20492,2018,88,APse,9,2017,1,1,1.239415901987633,239.70961198186248,0.0751939338759997,0.0175812212955202,0.0285659079558211,0.0001446037189923,0
136,20454,2018,91,PCem,3,2016,1,1,1.3718057518412137,281.55352011082795,0.0873887196620319,0.0108309106304923,0.2109978986803682,0.0002080683801476,0
137,20459,2018,91,AInc,11,2016,1,1,1.394007411302645,312.3056686316859,0.1072463281768221,0.0250276285451033,0.0842390989425077,0.0002383251737262,0
138,20464,2018,91,SAuc,26,2016,1,1,1.4781471144006784,307.33747533139353,0.1687682312513168,0.039343891705579,0.0707363863319048,0.0002637003613301,0
139,11118,2018,106,PAbi,2,2015,1,1,44.63719586037888,3464.76200465845,1084.3939687292625,71.24007763603174,41.478606204104445,2.710984921823156,0
140,11284,2018,108,PAbi,2,2015,1,1,24.768648532142816,2299.334552300511,221.5780130720852,19.364130163599384,20.08029304257612,0.5539450326802129,0
141,20407,2018,113,SAuc,26,2015,1,1,1.3114197876470717,290.19727439481466,0.1254343990468964,0.0293019569112137,0.0422854660517167,0.0001959912485107,0
142,20408,2018,113,TCor,27,2015,1,5,1.2931976569005783,271.87899034913363,0.3838873596079193,0.0896977419960808,0.1391446872798205,0.0008927613014137,0
143,20477,2018,118,SAuc,26,2016,1,2,1.3361490148648822,292.3739073115555,0.2623724669147993,0.0612725047537161,0.0909440825553411,0.0004099569795543,0
144,20500,2018,126,SAuc,26,2017,1,1,1.2153960800661463,278.2405230216001,0.1032989491091411,0.0241596729693369,0.040413759290002,0.000161404607983,0
145,20478,2018,129,PAbi,2,2016,1,2,1.5861509334801422,307.4064908341883,0.2429695941688265,0.0300182553874172,0.4805183369253871,0.000607423985422,0
146,20484,2018,129,SAuc,26,2016,1,1,1.4322563931673868,302.86939314969,0.1561481294471418,0.0364224492403395,0.0562807620269838,0.0002439814522611,0
147,20506,2018,159,SAuc,26,2017,1,1,1.3656790599643416,295.07197154763105,0.1383136744421301,0.0322889705219094,0.049782154301327,0.0002161151163158,0
148,16583,2018,161,PAbi,2,2015,1,1,35.9152717880337,3006.8845568016272,609.2491699830858,45.19292810202368,25.41029299074377,1.5231229249577145,0
149,17403,2018,169,PAbi,2,2015,1,1,16.554025151621147,1692.8248611596932,72.86838210433899,7.201414159931379,8.315295903282461,0.1821709552608474,0
150,20510,2018,175,APse,9,2017,1,2,1.256712221709751,241.1121659908482,0.1555192047568971,0.036354439305971,0.0586263639801771,0.0002990753937632,0
151,20511,2018,175,APse,9,2017,1,1,1.2942622398668429,244.154213782275,0.0835164479457572,0.0195138967776773,0.0315421482518871,0.0001606085537418,0
152,20513,2018,175,AInc,11,2017,1,1,1.1481615605581834,282.9463555456756,0.0659147349180508,0.0154290313814633,0.0566464038653394,0.0001464771887067,0
153,20514,2018,175,SAuc,26,2017,1,2,1.2235186049445694,279.1537153594837,0.2100556768729151,0.0491231235742375,0.0966427015899136,0.0003282119951139,0
154,20420,2018,197,AInc,11,2015,1,2,1.4269387564006557,316.9215618757033,0.2280682605633446,0.0532017225562502,0.1496021607316384,0.0005068183568074,0
155,656,2019,6,PAbi,2,2015,1,1,29.35124709116695,2616.146280213413,354.0258854644541,28.902981232933264,20.887005333002087,0.8850647136611353,0
156,657,2019,6,PAbi,2,2015,1,1,36.89112199572218,3059.008884927122,653.9496976124408,47.8343333982159,29.431956691163283,1.634874244031102,0
157,658,2019,6,PAbi,2,2015,1,1,35.69696178364963,2995.448291906874,599.5759617174367,44.61538506049062,28.014522298679623,1.4989399042935918,0
158,659,2019,6,PAbi,2,2015,1,1,42.31516296150229,3337.773880798796,938.7907987481512,63.64082079328205,36.1559990640064,2.346976996870377,0
159,660,2019,6,PAbi,2,2015,1,1,32.11325509056848,2787.91037800496,451.6139451385584,35.40175737824855,23.903573623577422,1.129034862846396,0
160,661,2019,6,PAbi,2,2015,1,1,32.30021769771399,2796.964959823042,458.371705404927,35.83328320920428,24.112626217845957,1.1459292635123175,0
161,662,2019,6,PAbi,2,2015,1,1,23.158803772399985,2196.335722992837,185.03370638309383,16.563906829183804,14.229510716537424,0.4625842659577345,0
162,663,2019,6,PAbi,2,2015,1,1,8.343429887159013,981.0722433593156,10.727786142853446,1.1988030960027771,3.0443390135145973,0.0268194653571336,0
163,664,2019,6,PAbi,2,2015,1,1,37.73819158358627,3100.2205280573007,693.5449830068767,50.12124369830504,30.45144930330213,1.7338624575171917,0
164,665,2019,6,PAbi,2,2015,1,1,48.35526076757768,3622.530683696987,1330.5138788114143,83.29048531763922,44.167410164984055,3.3262846970285365,0
165,20423,2019,11,PAbi,2,2016,1,1,1.6504710442595631,314.52535125352443,0.1345833554746542,0.0166116148022418,0.2794962570032435,0.0003364583886866,0
166,20427,2019,11,AInc,11,2016,1,1,1.3334422881909662,305.877030511986,0.0961098087165024,0.0224455163228857,0.068004389498272,0.0002135773527033,0
167,20429,2019,11,PNig,19,2016,1,1,1.598462686210495,339.9313355989019,0.1193779553377342,0.0277886214792368,0.0993652603079931,0.0003410798723935,0
168,1282,2019,12,PAbi,2,2015,1,1,32.25876034761372,2792.8808367982947,456.52822327519874,35.710829426090264,21.08055979562032,1.1413205581879968,0
169,20438,2019,25,PAbi,2,2016,1,1,1.6465511586553252,312.7581723001453,0.1331922640568734,0.0164408653764432,0.3047008165482481,0.0003329806601421,0
170,20439,2019,25,PAbi,2,2016,1,1,1.7036744616269293,317.8107443912763,0.1448977624970844,0.0178706566725056,0.3358443677574874,0.0003622444062427,0
171,20440,2019,25,APse,9,2016,1,1,1.6520935584490626,273.0352964297677,0.1521777991387622,0.0354003426196195,0.0559967187240755,0.0002926496137283,0
172,20441,2019,25,AInc,11,2016,1,3,1.539485764577759,329.6435320750224,0.4141804235301203,0.0964823547307361,0.280113112570018,0.000920400941178,0
173,20394,2019,41,PAbi,2,2015,1,1,1.6715852475077817,318.9977865165883,0.1400117893347214,0.0172762514161513,0.2284188376558971,0.0003500294733368,0
174,20450,2019,43,APse,9,2016,1,2,1.4378581042751304,256.36682479312304,0.2164647123884813,0.0504881510368692,0.061491473299529,0.0004162782930547,0
175,20518,2019,50,PAbi,2,2018,1,1,1.3252119735676908,278.79442476827285,0.0769085571862535,0.0095385711946998,0.1695638866760411,0.0001922713929656,0
176,20519,2019,50,PAbi,2,2018,1,1,1.4131474747036088,288.0868330917341,0.0903687468684095,0.0111934118187075,0.2001841620582656,0.000225921867171,0
177,20521,2019,50,SAuc,26,2018,1,1,1.3480324305935112,293.1092840907834,0.1338659472104817,0.0312574672047603,0.0525497952326268,0.0002091655425163,0
178,20522,2019,50,SAuc,26,2018,1,3,1.3921249492773506,298.02690773903777,0.4354848236832582,0.1016296383457928,0.1721494792137972,0.000680445037005,0
179,7947,2019,76,PAbi,2,2015,1,1,15.753697080743503,1619.2336170639496,63.12397941233283,6.313693589170579,9.916167329154211,0.157809948530832,0
180,20398,2019,76,PAbi,2,2015,1,1,1.8957228124956969,337.8128288439742,0.1906978022678993,0.0234525983330697,0.3863285237278901,0.0004767445056697,0
181,8506,2019,81,PAbi,2,2015,1,1,26.0771016554074,2396.058288152096,255.93866235730292,21.935061645969256,17.73737003001183,0.6398466558932574,0
182,20491,2019,88,PCem,3,2017,1,1,1.379246151887169,282.39633757253324,0.0886036877663016,0.0109802855649944,0.1996413000601711,0.0002109611613483,0
